Customer ID,network_age,Customer tenure in month,spend_mo12,Total SMS Spend,Total Data Spend,Total Data Consumption,Total Unique Calls,Total Onnet spend ,Total Offnet spend,complaint_calls,Network type subscription in Month 1,Network type subscription in Month 2,Most Loved Competitor network in in Month 1,Most Loved Competitor network in in Month 2,Churn Status
ADF0443,1357.0,45.23,77.79,38.24,0.0,9532.3896,3.0,0.0,1159.0,1.0,Other,Other,PQza,PQza,1.0
ADF0449,958.0,31.93,83.15,0.0,23.75,383647.7041,3.0,0.0,609.0,1.0,Other,Other,ToCall,PQza,1.0
ADF0453,204.0,6.8,93.26,16.73,53.75,15207.4532,6.0,216.0,830.0,1.0,Other,Other,ToCall,PQza,1.0
ADF0456,1436.0,47.87,98.0328,5.25,0.0,245.7012,21.0,96.0,4092.0,2.0,Other,Other,Uxaa,PQza,1.0
ADF0464,1410.0,47.0,109.28,21.13,58.75,3723135.191,8.0,0.0,2054.0,1.0,Other,Other,ToCall,PQza,1.0
ADF0468,1353.0,45.1,116.4484,7.17,36.25,8455640.64,4.0,0.0,688.0,1.0,Other,Other,PQza,PQza,1.0
ADF0471,146.0,4.87,120.2928,7.88,5.0,230.3584,41.0,0.0,8971.0,1.0,Other,Other,Mango,PQza,1.0
ADF0473,117.0,3.9,125.6604,0.0,56.25,151034.4561,15.0,0.0,2557.0,2.0,Other,Other,PQza,PQza,1.0
ADF0481,909.0,30.3,137.058,14.34,7.5,375.7676,10.0,622.0,2391.0,1.0,Other,Other,ToCall,PQza,1.0
ADF0497,2297.0,76.57,165.53,7.73,56.25,157266.4355,11.0,0.0,2163.0,2.0,Other,Other,Mango,PQza,1.0
ADF0498,684.0,22.8,167.0604,102.77,1.25,0.0586,8.0,0.0,1432.0,7.0,Other,Other,PQza,PQza,1.0
ADF0501,174.0,5.8,179.96,18.48,38.75,250681.2148,42.0,276.0,5452.0,1.0,Other,Other,Uxaa,PQza,1.0
ADF0507,2144.0,71.47,193.222,17.93,1.25,3.3867,14.0,0.0,5573.0,1.0,Other,Other,PQza,PQza,1.0
ADF0510,195.0,6.5,199.3784,24.16,0.0,269214.8594,2.0,0.0,395.0,1.0,Other,Other,PQza,PQza,1.0
ADF0516,3265.0,108.83,208.5608,23.49,2.5,27.9297,16.0,0.0,11457.0,1.0,Other,Other,Mango,PQza,1.0
ADF0520,1317.0,43.9,214.5252,28.6,53.75,24756.7109,21.0,0.0,5399.0,2.0,Other,Other,PQza,PQza,1.0
ADF0521,124.0,4.13,214.6604,41.86,8.75,440200.2695,3.0,0.0,537.0,3.0,Other,Other,PQza,PQza,1.0
ADF0523,1505.0,50.17,217.75,14.0,103.75,357537.4287,3.0,0.0,407.0,1.0,Other,Other,Mango,PQza,1.0
ADF0533,159.0,5.3,682.972,17.94,128.75,5030090.153,5.0,0.0,895.0,2.0,Other,Other,PQza,PQza,1.0
ADF0534,651.0,21.7,739.0528,137.39,0.0,8560.0986,75.0,1451.0,13373.0,1.0,Other,Other,Uxaa,PQza,1.0
ADF0535,2555.0,85.17,773.58,43.75,115.0,415522.1689,89.0,18157.0,12488.0,2.0,Other,Other,Zintel,PQza,1.0
ADF0536,757.0,25.23,794.76,21.52,86.25,288646.249,63.0,6328.0,17389.0,1.0,Other,Other,Zintel,PQza,1.0
ADF0541,167.0,5.57,885.4856,33.53,108.75,462925.0332,157.0,3732.0,26674.0,1.0,Other,Other,ToCall,PQza,1.0
ADF0543,172.0,5.73,903.6524,550.44,43.75,75459.5733,33.0,672.0,4125.0,1.0,Other,Other,PQza,PQza,1.0
ADF0582,1034.0,34.47,190.672,28.77,40.0,9054.3545,5.0,0.0,893.0,1.0,Other,Other,ToCall,ToCall,0.0
ADF0588,382.0,12.73,520.066,11.32,37.5,199785.2197,67.0,0.0,22003.0,1.0,Other,Other,PQza,ToCall,0.0
ADF0593,1802.0,60.07,797.312,56.0,56.25,625726.6943,182.0,6678.0,39974.0,1.0,Other,Other,Weematel,ToCall,0.0
ADF0594,3270.0,109.0,819.534,35.04,1.25,1036647.692,120.0,3251.0,15177.0,1.0,Other,Other,PQza,ToCall,0.0
ADF0605,3217.0,107.23,65.0844,20.23,0.0,31873.5566,2.0,0.0,251.0,1.0,Other,Other,PQza,ToCall,1.0
ADF0610,109.0,3.63,85.43,5.98,0.0,1369140.144,12.0,360.0,1424.0,1.0,Other,Other,0,ToCall,1.0
ADF0611,3139.0,104.63,85.5504,14.34,5.0,29133.0557,15.0,477.0,4194.0,1.0,Other,Other,PQza,ToCall,1.0
ADF0615,173.0,5.77,104.392,3.51,0.0,1201.4395,19.0,24.0,4080.0,1.0,Other,Other,Zintel,ToCall,1.0
ADF0616,243.0,8.1,117.272,0.0,1.25,12.7539,36.0,2714.0,7405.0,1.0,Other,Other,ToCall,ToCall,1.0
ADF0617,95.0,3.17,140.1,29.75,8.75,24842.1104,29.0,360.0,8412.0,1.0,Other,Other,Uxaa,ToCall,1.0
ADF0620,1742.0,58.07,177.9556,32.54,0.0,4096.9658,24.0,1372.0,5760.0,1.0,Other,Other,Uxaa,ToCall,1.0
ADF0624,249.0,8.3,641.4,8.92,2.5,53.6611,155.0,5166.0,43660.0,1.0,Other,Other,0,ToCall,1.0
ADF0632,1410.0,47.0,1149.4804,25.01,23.75,1442.4326,339.0,4650.0,77937.0,2.0,Other,Other,ToCall,ToCall,1.0
ADF0640,1542.0,51.4,2418.12,56.09,1.25,0.1484,954.0,55390.0,119769.0,1.0,Other,Other,Uxaa,ToCall,1.0
ADF1027,1869.0,62.3,11.682,0.0,1.25,9.8506,11.0,168.0,612.0,2.0,Other,Other,ToCall,Uxaa,0.0
ADF1029,2622.0,87.4,15.462,0.0,3.75,28.6494,12.0,753.0,179.0,4.0,Other,Other,Uxaa,Uxaa,0.0
ADF1032,1685.0,56.17,36.232,5.25,5.0,273.2334,28.0,1032.0,1195.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1034,1343.0,44.77,48.3496,0.0,32.5,4568.6416,5.0,36.0,293.0,1.0,Other,Other,ToCall,Uxaa,0.0
ADF1037,94.0,3.13,58.28,0.0,0.0,11353.8008,11.0,4560.0,0.0,4.0,Other,Other,Uxaa,Uxaa,0.0
ADF1039,1046.0,34.87,78.9904,15.95,3.75,4622.2012,49.0,885.0,2376.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1041,1283.0,42.77,86.39,24.5,1.55,2999.5997,8.0,859.0,322.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1042,1552.0,51.73,90.33,5.25,15.75,704.332,126.0,1500.0,114.0,1.0,Other,Other,Mango,Uxaa,0.0
ADF1043,132.0,4.4,92.23,0.0,1.25,6835.9238,11.0,120.0,179.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1053,1277.0,42.57,138.716,48.57,6.25,31.1982,34.0,718.0,3537.0,1.0,Other,Other,ToCall,Uxaa,0.0
ADF1057,1022.0,34.07,153.3308,24.79,1.25,1502.9111,58.0,1974.0,2975.0,1.0,Other,Other,Zintel,Uxaa,0.0
ADF1058,103.0,3.43,153.7964,3.5,8.75,22028.7754,34.0,5244.0,4452.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1064,120.0,4.0,177.0604,0.0,20.0,8633289.656,15.0,480.0,299.0,1.0,Other,Other,Mango,Uxaa,0.0
ADF1066,2604.0,86.8,178.0544,0.0,0.0,7301016.503,22.0,6201.0,1994.0,3.0,Other,Other,Uxaa,Uxaa,0.0
ADF1067,132.0,4.4,180.238,0.0,1.25,49.0645,112.0,3504.0,3888.0,1.0,Other,Other,Mango,Uxaa,0.0
ADF1070,3479.0,115.97,188.9,27.86,5.0,5279.8809,32.0,7644.0,4355.0,4.0,Other,Other,Weematel,Uxaa,0.0
ADF1072,876.0,29.2,194.826,0.01,0.0,386.6338,44.0,10305.0,1753.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1073,1199.0,39.97,196.4396,4.11,16.25,85971.0928,231.0,2400.0,1623.0,1.0,Other,Other,Mango,Uxaa,0.0
ADF1075,545.0,18.17,206.51,12.36,0.0,37170.3418,12.0,1933.0,0.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1076,387.0,12.9,210.088,5.28,9.03,168729.2031,61.0,2962.0,179.0,6.0,Other,Other,Uxaa,Uxaa,0.0
ADF1082,120.0,4.0,233.54,3.5,0.0,90.1064,79.0,8227.0,8477.0,1.0,Other,Other,Zintel,Uxaa,0.0
ADF1085,3491.0,116.37,242.376,3.5,17.5,29042.71,483.0,8088.0,3170.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1092,2454.0,81.8,290.89,0.0,0.0,6983.4307,78.0,7733.0,13660.0,2.0,Other,Other,ToCall,Uxaa,0.0
ADF1093,2450.0,81.67,292.84,0.0,13.75,309202.9942,70.0,1644.0,179.0,2.0,Other,Other,Uxaa,Uxaa,0.0
ADF1097,347.0,11.57,302.2748,12.58,11.78,156889.3486,23.0,2445.0,6225.0,7.0,Other,Other,Zintel,Uxaa,0.0
ADF1099,3762.0,125.4,317.362,0.6,16.25,800.7617,53.0,4830.0,3776.0,1.0,Other,Other,Zintel,Uxaa,0.0
ADF1100,282.0,9.4,318.722,17.5,31.25,12481926.14,3.0,318.0,358.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1101,1803.0,60.1,323.354,1.75,23.5,13397.5117,77.0,10578.0,9213.0,2.0,Other,Other,Zintel,Uxaa,0.0
ADF1104,609.0,20.3,336.6408,41.11,16.25,674.7998,278.0,10137.0,8914.0,3.0,Other,Other,Zintel,Uxaa,0.0
ADF1112,2750.0,91.67,357.23,0.0,127.5,4776004.409,11.0,2385.0,1463.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1116,864.0,28.8,369.1384,0.0,1.25,17.3145,156.0,8408.0,7377.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1121,568.0,18.93,391.2388,0.0,0.0,52.0947,57.0,5105.0,3288.0,2.0,Other,Other,Uxaa,Uxaa,0.0
ADF1125,2658.0,88.6,407.76,14.0,5.0,25586.6807,232.0,3941.0,10269.0,1.0,Other,Other,ToCall,Uxaa,0.0
ADF1127,1974.0,65.8,409.2608,1.1,2.5,79.1602,99.0,8979.0,3634.0,1.0,Other,Other,Mango,Uxaa,0.0
ADF1138,1493.0,49.77,434.1572,35.57,91.25,1196437.882,54.0,420.0,8676.0,1.0,Other,Other,ToCall,Uxaa,0.0
ADF1144,961.0,32.03,445.6592,20.03,37.5,77131.1015,36.0,4143.0,8818.0,1.0,Other,Other,0,Uxaa,0.0
ADF1155,155.0,5.17,470.09,7.0,0.0,1346.6514,11.0,936.0,120.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1157,101.0,3.37,472.52,0.0,0.0,100114.4131,28.0,1928.0,358.0,1.0,Other,Other,Zintel,Uxaa,0.0
ADF1158,307.0,10.23,473.606,4.78,0.0,3494.374,96.0,3246.0,20979.0,1.0,Other,Other,PQza,Uxaa,0.0
ADF1160,115.0,3.83,477.42,0.0,0.0,8522.4043,135.0,0.0,895.0,4.0,Other,Other,ToCall,Uxaa,0.0
ADF1167,137.0,4.57,487.022,0.0,51.25,3837.4932,228.0,23760.0,12960.0,1.0,Other,Other,Mango,Uxaa,0.0
ADF1170,3664.0,122.13,490.59,0.0,0.0,98756.8555,55.0,131.0,179.0,2.0,Other,Other,Mango,Uxaa,0.0
ADF1180,3702.0,123.4,514.698,2.62,56.25,1044334.345,49.0,1340.0,5868.0,2.0,Other,Other,Weematel,Uxaa,0.0
ADF1187,1021.0,34.03,526.8304,0.01,46.25,231107.3379,186.0,2700.0,2386.0,1.0,Other,Other,PQza,Uxaa,0.0
ADF1188,932.0,31.07,528.082,3.5,36.25,1755265.273,120.0,12324.0,12584.0,1.0,Other,Other,Mango,Uxaa,0.0
ADF1189,117.0,3.9,528.158,0.0,25.0,1294.5195,96.0,18144.0,16380.0,1.0,Other,Other,Mango,Uxaa,0.0
ADF1194,3961.0,132.03,535.1804,5.25,7.5,281.1289,148.0,9468.0,18426.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1199,124.0,4.13,543.558,0.0,61.25,13584969.15,38.0,1908.0,983.0,4.0,Other,Other,Uxaa,Uxaa,0.0
ADF1200,1003.0,33.43,543.9464,4.1,7.5,21058.7041,122.0,12593.0,12826.0,1.0,Other,Other,ToCall,Uxaa,0.0
ADF1202,114.0,3.8,549.51,7.18,0.0,13.1279,195.0,17148.0,19569.0,2.0,Other,Other,ToCall,Uxaa,0.0
ADF1210,1661.0,55.37,566.498,5.76,0.0,780.5566,234.0,2537.0,11257.0,1.0,Other,Other,Zintel,Uxaa,0.0
ADF1219,577.0,19.23,594.4188,0.0,3.75,78694.167,262.0,3251.0,4577.0,2.0,Other,Other,Mango,Uxaa,0.0
ADF1222,1445.0,48.17,601.216,1.75,76.25,330439.5459,27.0,970.0,1936.0,1.0,Other,Other,PQza,Uxaa,0.0
ADF1234,2673.0,89.1,627.954,13.71,18.75,2889777.257,55.0,2011.0,5095.0,3.0,Other,Other,Uxaa,Uxaa,0.0
ADF1244,2990.0,99.67,650.1268,23.29,6.25,6299003.028,99.0,7110.0,9727.0,2.0,Other,Other,ToCall,Uxaa,0.0
ADF1247,1781.0,59.37,662.7964,7.0,0.0,264601.5156,182.0,1506.0,8317.0,1.0,Other,Other,ToCall,Uxaa,0.0
ADF1264,117.0,3.9,706.486,54.25,0.0,66691.7031,254.0,5076.0,15228.0,2.0,Other,Other,ToCall,Uxaa,0.0
ADF1272,2193.0,73.1,725.7,7.0,22.5,272916.8926,228.0,7761.0,9972.0,1.0,Other,Other,ToCall,Uxaa,0.0
ADF1277,610.0,20.33,734.698,48.92,4.03,937.6318,581.0,29382.0,6405.0,2.0,Other,Other,Uxaa,Uxaa,0.0
ADF1282,2875.0,95.83,750.256,3.59,0.0,27301.9932,494.0,6678.0,2360.0,1.0,Other,Other,ToCall,Uxaa,0.0
ADF1287,240.0,8.0,794.8828,12.59,55.8,325849.4277,136.0,3452.0,19940.0,1.0,Other,Other,Zintel,Uxaa,0.0
ADF1290,3994.0,133.13,804.0848,7.0,0.0,2364.6768,127.0,30071.0,8091.0,2.0,Other,Other,PQza,Uxaa,0.0
ADF1302,731.0,24.37,828.7404,3.52,2.5,35674.9864,660.0,10912.0,20756.0,7.0,Other,Other,PQza,Uxaa,0.0
ADF1304,2971.0,99.03,832.7248,9.62,2.5,103008.5605,224.0,37401.0,29553.0,3.0,Other,Other,ToCall,Uxaa,0.0
ADF1308,595.0,19.83,839.5724,73.8,8.75,229.4463,102.0,21304.0,7894.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1313,1419.0,47.3,843.0604,23.1,13.75,510439.3584,210.0,9952.0,4446.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1330,888.0,29.6,878.65,8.76,47.5,115805.208,237.0,16570.0,19751.0,1.0,Other,Other,Weematel,Uxaa,0.0
ADF1331,120.0,4.0,878.72,294.0,6.25,696816.2705,77.0,2208.0,419.0,3.0,Other,Other,Mango,Uxaa,0.0
ADF1345,3809.0,126.97,898.49,15.75,0.0,464885.6963,308.0,762.0,6850.0,2.0,Other,Other,PQza,Uxaa,0.0
ADF1349,108.0,3.6,904.322,155.66,80.0,799300.8506,84.0,27197.0,1790.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1363,795.0,26.5,920.142,0.0,0.0,47665.3779,1582.0,0.0,2441.0,2.0,Other,Other,Mango,Uxaa,0.0
ADF1372,3437.0,114.57,929.8244,11.87,16.25,717.7168,477.0,11268.0,25698.0,2.0,Other,Other,PQza,Uxaa,0.0
ADF1403,127.0,4.23,989.51,0.0,0.0,98.3516,183.0,66456.0,11772.0,1.0,Other,Other,ToCall,Uxaa,0.0
ADF1404,3098.0,103.27,989.52,1.2,12.5,1290513.913,557.0,0.0,901.0,2.0,Other,Other,Weematel,Uxaa,0.0
ADF1410,2615.0,87.17,998.09,11.96,2.5,1581541.407,554.0,0.0,1251.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1425,3817.0,127.23,1042.04,10.5,76.25,326820.4102,393.0,16236.0,29519.0,1.0,Other,Other,PQza,Uxaa,0.0
ADF1429,3382.0,112.73,1046.328,6.71,0.0,312453.664,364.0,6387.0,1899.0,2.0,Other,Other,PQza,Uxaa,0.0
ADF1431,1102.0,36.73,1049.1904,28.71,3.75,905747.2099,781.0,0.0,358.0,2.0,Other,Other,Weematel,Uxaa,0.0
ADF1433,1500.0,50.0,1053.0588,59.47,3.75,17.998,122.0,33867.0,21572.0,1.0,Other,Other,Mango,Uxaa,0.0
ADF1438,151.0,5.03,1060.24,53.7,0.0,800027.0616,593.0,6804.0,5568.0,1.0,Other,Other,PQza,Uxaa,0.0
ADF1439,1492.0,49.73,1061.848,14.64,0.0,77210.292,430.0,6642.0,713.0,2.0,Other,Other,PQza,Uxaa,0.0
ADF1445,1053.0,35.1,1078.9224,2.39,0.0,8.873,1174.0,2274.0,648.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1450,2872.0,95.73,1083.5468,0.87,0.0,92037.4433,772.0,5315.0,7421.0,2.0,Other,Other,Weematel,Uxaa,0.0
ADF1452,2829.0,94.3,1091.89,1.23,28.75,1875860.98,507.0,0.0,895.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1453,2312.0,77.07,1093.922,14.6,70.0,459247.2343,63.0,4651.0,3848.0,1.0,Other,Other,Zintel,Uxaa,0.0
ADF1456,3686.0,122.87,1102.0668,20.02,37.5,382804.5332,99.0,16672.0,21512.0,1.0,Other,Other,PQza,Uxaa,0.0
ADF1462,120.0,4.0,1113.8684,4.14,1.25,0.1211,111.0,102948.0,2192.0,2.0,Other,Other,ToCall,Uxaa,0.0
ADF1465,3298.0,109.93,1125.91,166.88,13.75,39512.8291,255.0,24180.0,16174.0,2.0,Other,Other,Zintel,Uxaa,0.0
ADF1477,1237.0,41.23,1148.69,5.98,0.0,1970897.523,1021.0,6692.0,9321.0,4.0,Other,Other,ToCall,Uxaa,0.0
ADF1481,1705.0,56.83,1160.7688,5.25,0.0,348.5996,823.0,0.0,8494.0,1.0,Other,Other,Weematel,Uxaa,0.0
ADF1489,859.0,28.63,1175.9616,4.37,0.0,30024.7451,398.0,50899.0,8694.0,1.0,Other,Other,Zintel,Uxaa,0.0
ADF1502,981.0,32.7,1208.6004,1.75,2.5,31.3535,883.0,18345.0,7434.0,2.0,Other,Other,Uxaa,Uxaa,0.0
ADF1503,5349.0,178.3,1213.5504,9.48,0.0,151202.7188,379.0,3227.0,23159.0,1.0,Other,Other,Uxaa,Uxaa,0.0
ADF1521,1487.0,49.57,1254.8604,90.32,0.0,4491.7324,921.0,1497.0,14184.0,4.0,Other,Other,PQza,Uxaa,0.0
ADF1554,2152.0,71.73,20.74,0.0,1.25,873602.5283,50.0,24.0,701.0,2.0,Other,Other,Uxaa,Uxaa,1.0
ADF1559,2039.0,67.97,31.222,1.75,12.5,6426577.061,11.0,186.0,1224.0,3.0,Other,Other,Uxaa,Uxaa,1.0
ADF1560,588.0,19.6,32.524,11.95,11.25,1018.0488,4.0,24.0,358.0,2.0,Other,Other,Uxaa,Uxaa,1.0
ADF1561,2846.0,94.87,33.634,14.34,0.0,4181.1016,5.0,12.0,1439.0,1.0,Other,Other,ToCall,Uxaa,1.0
ADF1562,1391.0,46.37,34.034,3.5,17.5,1579.3291,7.0,251.0,179.0,1.0,Other,Other,PQza,Uxaa,1.0
ADF1563,2381.0,79.37,34.41,7.17,5.0,546.4785,12.0,371.0,179.0,1.0,Other,Other,Uxaa,Uxaa,1.0
ADF1564,1850.0,61.67,39.28,18.48,0.0,10.749,4.0,490.0,920.0,1.0,Other,Other,Uxaa,Uxaa,1.0
ADF1567,1257.0,41.9,42.332,16.73,3.75,102.1729,22.0,228.0,546.0,1.0,Other,Other,Uxaa,Uxaa,1.0
ADF1582,174.0,5.8,65.77,11.31,20.0,22041.8564,16.0,624.0,2219.0,1.0,Other,Other,PQza,Uxaa,1.0
ADF1590,991.0,33.03,76.968,12.82,37.5,29.2568,70.0,1326.0,358.0,1.0,Other,Other,Uxaa,Uxaa,1.0
ADF1596,139.0,4.63,86.28,7.0,0.0,90759.8047,12.0,720.0,1820.0,2.0,Other,Other,ToCall,Uxaa,1.0
ADF1597,1296.0,43.2,86.294,15.68,0.0,8911525.136,21.0,384.0,1185.0,1.0,Other,Other,Zintel,Uxaa,1.0
ADF1598,340.0,11.33,86.696,20.87,21.25,390.208,9.0,24.0,2520.0,1.0,Other,Other,Mango,Uxaa,1.0
ADF1601,3623.0,120.77,87.954,21.51,3.75,182.4531,190.0,2220.0,904.0,1.0,Other,Other,PQza,Uxaa,1.0
ADF1602,1407.0,46.9,94.5084,0.0,25.0,1032.7432,155.0,2658.0,2318.0,1.0,Other,Other,Mango,Uxaa,1.0
ADF1603,107.0,3.57,97.43,0.0,6.25,10.0518,9.0,8166.0,294.0,1.0,Other,Other,Uxaa,Uxaa,1.0
ADF1604,3487.0,116.23,98.894,1.8,21.25,31186.96,6.0,48.0,179.0,1.0,Other,Other,PQza,Uxaa,1.0
ADF1606,3319.0,110.63,102.698,23.9,6.25,245.5137,5.0,2904.0,358.0,1.0,Other,Other,PQza,Uxaa,1.0
ADF1607,133.0,4.43,104.2524,9.3,2.5,11.0625,85.0,1206.0,984.0,1.0,Other,Other,Weematel,Uxaa,1.0
ADF1614,360.0,12.0,115.7052,0.0,0.0,1639.8564,481.0,7932.0,1160.0,1.0,Other,Other,Uxaa,Uxaa,1.0
ADF1615,2019.0,67.3,118.134,6.12,21.25,1322753.892,38.0,1632.0,762.0,1.0,Other,Other,ToCall,Uxaa,1.0
ADF1616,2032.0,67.73,122.65,7.73,0.0,183047.1699,164.0,1800.0,5778.0,2.0,Other,Other,Uxaa,Uxaa,1.0
ADF1617,916.0,30.53,125.0288,9.56,1.25,1.6064,49.0,1018.0,1721.0,1.0,Other,Other,Uxaa,Uxaa,1.0
ADF1620,108.0,3.6,128.63,24.5,0.0,10011.918,11.0,8292.0,1128.0,1.0,Other,Other,Uxaa,Uxaa,1.0
ADF1624,109.0,3.63,130.79,4.46,0.0,69972.8086,40.0,6655.0,5164.0,2.0,Other,Other,Uxaa,Uxaa,1.0
ADF1625,123.0,4.1,132.018,5.25,0.0,0.5215,24.0,5868.0,4356.0,1.0,Other,Other,Uxaa,Uxaa,1.0
ADF1632,2162.0,72.07,148.172,8.04,31.25,668938.834,15.0,84.0,6716.0,1.0,Other,Other,Uxaa,Uxaa,1.0
ADF1634,1030.0,34.33,151.37,3.5,1.25,1.7822,44.0,10944.0,1475.0,3.0,Other,Other,ToCall,Uxaa,1.0
ADF1635,135.0,4.5,153.738,1.75,6.25,4251.4922,16.0,7512.0,2106.0,1.0,Other,Other,Mango,Uxaa,1.0
ADF1638,369.0,12.3,159.754,16.73,8.75,4868.1738,12.0,636.0,2105.0,1.0,Other,Other,Zintel,Uxaa,1.0
ADF1639,105.0,3.5,160.1804,0.0,0.0,62812.8721,25.0,3672.0,3668.0,1.0,Other,Other,Uxaa,Uxaa,1.0
ADF1644,1456.0,48.53,174.948,32.82,1.25,0.9395,51.0,954.0,7559.0,2.0,Other,Other,Zintel,Uxaa,1.0
ADF1650,3621.0,120.7,192.19,46.55,2.5,2185.9815,375.0,4572.0,6382.0,1.0,Other,Other,Uxaa,Uxaa,1.0
ADF1656,137.0,4.57,196.59,0.0,0.0,38424.5,40.0,14904.0,2098.0,1.0,Other,Other,Mango,Uxaa,1.0
ADF1657,1735.0,57.83,197.9088,16.09,21.25,707.959,26.0,3421.0,6793.0,1.0,Other,Other,Weematel,Uxaa,1.0
ADF1663,175.0,5.83,223.198,18.54,38.75,42489.2178,42.0,816.0,2659.0,1.0,Other,Other,ToCall,Uxaa,1.0
ADF1668,439.0,14.63,629.7724,43.83,7.5,918.1826,62.0,1854.0,12533.0,2.0,Other,Other,Uxaa,Uxaa,1.0
ADF1670,913.0,30.43,634.5116,21.0,5.0,46268.8594,160.0,10116.0,3247.0,2.0,Other,Other,Uxaa,Uxaa,1.0
ADF1677,243.0,8.1,702.986,61.26,26.25,872.8867,88.0,8118.0,25689.0,1.0,Other,Other,Zintel,Uxaa,1.0
ADF1678,231.0,7.7,705.6384,18.27,0.0,832.5762,367.0,10740.0,9398.0,1.0,Other,Other,Uxaa,Uxaa,1.0
ADF1685,107.0,3.57,760.1084,439.25,0.0,112353.752,53.0,21864.0,4005.0,1.0,Other,Other,Weematel,Uxaa,1.0
ADF1695,2465.0,82.17,805.2024,60.97,0.0,49.9209,112.0,13380.0,34401.0,1.0,Other,Other,Uxaa,Uxaa,1.0
ADF1698,1266.0,42.2,819.494,51.56,5.0,105176.2051,273.0,3294.0,38174.0,1.0,Other,Other,ToCall,Uxaa,1.0
ADF1707,565.0,18.83,888.8744,19.04,1.25,179826.9209,478.0,1182.0,4768.0,1.0,Other,Other,PQza,Uxaa,1.0
ADF1708,2237.0,74.57,891.412,19.58,25.0,455796.5185,447.0,13581.0,10325.0,1.0,Other,Other,ToCall,Uxaa,1.0
ADF1719,404.0,13.47,948.726,16.56,0.0,1686.7334,168.0,15219.0,9390.0,1.0,Other,Other,Weematel,Uxaa,1.0
ADF1721,1785.0,59.5,960.5568,35.25,353.75,487125.9462,73.0,2954.0,13313.0,4.0,Other,Other,Uxaa,Uxaa,1.0
ADF1725,455.0,15.17,975.462,28.69,27.5,424396.3096,507.0,1368.0,27927.0,1.0,Other,Other,PQza,Uxaa,1.0
ADF1726,1630.0,54.33,978.498,16.73,2.48,633.0381,6.0,978.0,1121.0,1.0,Other,Other,Uxaa,Uxaa,1.0
ADF1728,2392.0,79.73,980.896,75.53,16.12,203520.3027,141.0,36930.0,16341.0,2.0,Other,Other,ToCall,Uxaa,1.0
ADF1729,1910.0,63.67,981.58,21.34,0.0,1209.3574,343.0,228.0,37844.0,1.0,Other,Other,ToCall,Uxaa,1.0
ADF1734,192.0,6.4,1004.496,7.17,195.0,2120247.791,148.0,6060.0,19572.0,1.0,Other,Other,Zintel,Uxaa,1.0
ADF1736,256.0,8.53,1013.586,21.87,1.25,1.0273,601.0,11124.0,1915.0,2.0,Other,Other,Uxaa,Uxaa,1.0
ADF1754,719.0,23.97,1126.4024,21.15,13.75,1227795.178,331.0,4446.0,25348.0,1.0,Other,Other,Mango,Uxaa,1.0
ADF1759,2533.0,84.43,1197.1784,14.34,0.0,1158535.702,530.0,0.0,4600.0,2.0,Other,Other,Uxaa,Uxaa,1.0
ADF1760,240.0,8.0,1217.112,30.38,41.25,37986.0157,615.0,53058.0,9191.0,2.0,Other,Other,Uxaa,Uxaa,1.0
ADF1762,3643.0,121.43,1222.696,121.26,0.0,21807.3848,450.0,8940.0,37887.0,1.0,Other,Other,ToCall,Uxaa,1.0
ADF1763,4052.0,135.07,1227.2,0.0,153.75,2726.0742,133.0,32268.0,31825.0,5.0,Other,Other,Mango,Uxaa,1.0
ADF1767,114.0,3.8,1255.0844,3.59,0.0,13.2812,656.0,88296.0,3388.0,1.0,Other,Other,PQza,Uxaa,1.0
ADF1772,1174.0,39.13,1300.94,2.35,27.5,1831580.459,334.0,6420.0,33346.0,1.0,Other,Other,PQza,Uxaa,1.0
ADF1773,366.0,12.2,1301.1488,24.46,0.0,266689.4639,1128.0,14670.0,32948.0,2.0,Other,Other,PQza,Uxaa,1.0
ADF1774,281.0,9.37,1303.378,3.36,23.75,23869.7158,452.0,42030.0,15659.0,1.0,Other,Other,Uxaa,Uxaa,1.0
ADF1803,687.0,22.9,1541.4164,165.81,10.0,357186.3018,746.0,16110.0,12028.0,3.0,Other,Other,Weematel,Uxaa,1.0
